artist,total_weeks,track_count,artistId,imageUrl,imageWidth,imageHeight
RONNIE HILTON,6,1,3EdBvBQhLB43ayLxB3gf6M,https://i.scdn.co/image/4934556b940d6954a7a02ea376eff31317c7b1a8,64,64
ROOM 5,4,1,0AEbDFXbsssoSoC3pj91eq,https://i.scdn.co/image/356262a94b251e034f39cdc7aea5eddd65dc96ed,64,64
ROSEMARY CLOONEY,4,2,0NkyXWGxE3WTFixDSJ39PK,https://i.scdn.co/image/b261148b7924fb2fde902d3273550845b6b3fe0a,200,200
ROUTE 94,1,1,1dgdvbogmctybPrGEcnYf6,https://i.scdn.co/image/cdba85fd74324645e46570cf892dea0d801947ea,160,160
ROXY MUSIC,2,1,3fhOTtm0LBJ3Ojn4hIljLo,https://i.scdn.co/image/18c8164e0c262f32020e91e4f94bdc663ba3a55f,160,160
ROY ORBISON,7,3,0JDkhL4rjiPNEp92jAgJnS,https://i.scdn.co/image/0fdbf19699a12526b3aff2d02a5034787a83a1a2,200,275
RUBETTES,4,1,44ef9VXkdKxbx4XpoNqH39,https://i.scdn.co/image/c50bfdc91f50762a8a6571618818c6dd71052e32,64,63
RUBY MURRAY,3,1,6b8vSsnQwT73gACLGMs0qn,https://i.scdn.co/image/ba30bf9f20f27c77303d8f98627576fbc709a239,64,64
RUDIMENTAL,2,2,4WN5naL3ofxrVBgFpguzKo,https://i.scdn.co/image/be3a374d25a4d80aa11d1b0c7bca1408a9911183,160,160
RUI DA SILVA,1,1,1kx78nQhmITF7OFvivyN4v,https://i.scdn.co/image/76b90bf8ebdfdb7705887a418f2e4ea4e384cc29,160,160
RUN DMC,6,1,3CQIn7N5CuRDP8wEI7FiDA,https://i.scdn.co/image/47761134242154d90ca8814735a68c29887777d8,199,135
RUSS CONWAY,6,2,3CH93c2rBMyBq9eeWBCQ60,https://i.scdn.co/image/632e59e58f85b5a8260597ed73d9f180d130ec29,64,64
RYAN LEWIS,1,1,5BcAKTbp20cv7tC5VqPFoC,https://i.scdn.co/image/89c1341da3c66efd71ecb0494fe8c4a5dad3c1aa,160,160
S CLUB 7,5,4,1kM5rgJvkiDMOoKX56H6pX,https://i.scdn.co/image/2150d259135c88e5d2d357092951f072b0175224,200,200
S'EXPRESS,2,1,2PvqyOwynRF4BveaU6IA7S,https://i.scdn.co/image/ab1c49adef979d6f2b707a67f7968399a85924b2,200,259
SAK NOEL,1,1,15jrieCvf3EklAScnD9kKl,https://i.scdn.co/image/0aab29e3012364cd836ad9c45e9bcfeeadceabba,160,160
SALLY SWEETLAND,1,1,5UoIvWrVaV9438vqSMz9ym,,,
SAM & MARK,1,1,6hYTzxN2gV9Xgs4jKkMhW5,https://i.scdn.co/image/070dca53aa5482652fc196d40c878c91bed32e2b,64,63
SAM & THE WOMP,1,1,3tgiOZXeC1DIimfprvfL64,https://i.scdn.co/image/4b3454fa066a3d4fc99c2893ce6d9f9739f91667,200,113
SAM BAILEY,1,1,5o61gIxxfbohs0sm3B88d6,https://i.scdn.co/image/9b79bf2b3b00aa890a7e8c52652e1561e19d0477,160,160
SAM MARTIN,1,1,66AE89GQTx88zLYhXn1wFK,https://i.scdn.co/image/1809039cea032a616064d856dff151dd6640f857,160,160
SAM SMITH,9,6,2wY79sveU1sp5g7SokKOiI,https://i.scdn.co/image/a75e3585bc7b453e6f768c02b977bd1f5a03ebad,160,160
SANDI THOM,1,1,3xnfpcM4DC9zeHVuDhYICB,https://i.scdn.co/image/26c1126a0396d52be20b25d8f1794297d0ef77e0,64,48
SANDIE SHAW,9,3,5uxkcHbgyNbyzq1nyChvCa,https://i.scdn.co/image/216af05174af61b307893b1cde2512f6e9bac3e9,200,266
SARAH-JANE MORRIS,4,1,7g6rQ236kj9vrXWdGyiC8o,https://i.scdn.co/image/fb35d3054339f54518104f6a42c2fcfa03beeaf4,64,64
SATURDAYS,1,1,15qI5w4XJFLRMwOp2VrlD5,https://i.scdn.co/image/632c14fcb79117ab4090641e51fe7697867efbe8,160,160
SCAFFOLD,4,1,2VaniQ30BeId1MM6RzmHNc,https://i.scdn.co/image/84f136d001d54933497544e52c1d705af4010249,64,64
SCISSOR SISTERS,4,1,3Y10boYzeuFCJ4Qgp53w6o,https://i.scdn.co/image/e1c8c713584184645174f01875d1a57a07bb70c9,200,133
SCOTT MCKENZIE,4,1,7d7AZ3CQC457bFhK0wHpSO,https://i.scdn.co/image/347662e30b5e8f27ffc12d5fbb3d6bd38f2ab877,64,64
SCOUTING FOR GIRLS,2,1,2wpJOPmf1TIOzrB9mzHifd,https://i.scdn.co/image/6c9246b575984e3a0e043ede6c3857cff4ed98e0,200,143
SCRIPT,2,1,3AQRLZ9PuTAozP28Skbq8V,https://i.scdn.co/image/67de7a93921cfe109a775f2536731f73eaa053b6,160,160
SEAN KINGSTON,4,1,6S0dmVVn4udvppDhZIWxCr,https://i.scdn.co/image/8efebfbfad1daa764334cbc70ee6becad461e9c5,200,229
SEAN PAUL,5,2,3Isy6kedDrgPYoTS1dazA9,https://i.scdn.co/image/54dbf80d084cbf908df36081ffdb041684801c90,160,160
SEARCHERS,7,3,4QmkLL9JOqM9dusHS1Hghe,https://i.scdn.co/image/f4a8051118eec298734f7f40a8cc19b88961d305,200,200
SECONDCITY,1,1,2ew9JvyyuOGkhahuwdovDq,https://i.scdn.co/image/e87c60635c38a1bbb6785b88f402de6c0bf7c233,160,160
SEEKERS,10,4,7dedWAqd0IKTdCiqiadUrV,https://i.scdn.co/image/b098cbac3b49c0e4515d80c3b566198086fe9c2e,64,64
SERGE GAINSBOURG,1,1,01C9OoXDvCKkGcf735Tcfo,https://i.scdn.co/image/dd8b3166719a31cae20b0da66a89518f3c28ecdc,160,160
SHADOWS,44,12,03hfAxVdAWj7kxDnSG0fLD,https://i.scdn.co/image/d58d7eb62eb09fc2411611695d0fa013c8ac5395,199,144
SHAGGY,7,4,5EvFsr3kj42KNv97ZEnqij,https://i.scdn.co/image/c4f6471b2a57f17a0d3ab3ab808549fb489d9f76,200,163
SHAKESPEARE'S SISTER,8,1,4W7FC42zDwq6O2XWdayoAb,,,
SHAKIN' STEVENS,10,4,0wi4yTYlGtEnbGo4ltZTib,https://i.scdn.co/image/cbbb4848f90fde8b0da06ccce07fd53978e5705a,200,200
SHAKIRA,8,2,0EmeFodog0BfCgMzAIvKQp,https://i.scdn.co/image/4c8ff1e7bf10e7f5b1430a270de5faf5e9a21e2c,160,160
SHAMEN,4,1,5E704N5StxMVKpalhaJ5L3,https://i.scdn.co/image/b2e17d7520071de9057c696e97be9866651ad61d,160,160
SHANKS & BIGFOOT,2,1,2HdJwHponT4dLmV57ry159,https://i.scdn.co/image/44070ff33ef5f31e22212a3428b72fe98b4bdf54,64,64
SHAPESHIFTERS,1,1,60FV7KyxIH9FH1uq7u8inP,https://i.scdn.co/image/86cb82a04397712f2b9baf9053ca5c1eee7ca44e,200,133
SHAWN MENDES,2,1,7n2wHs1TKAczGzO7Dd2rGr,https://i.scdn.co/image/9a3488787c85c2b250b41f9cc11bd680e1bc10ff,200,200
SHAYNE WARD,4,1,6H4lieipng8aGu3Hbd1UeJ,https://i.scdn.co/image/7df04f7165ade76d0deceb9930b0c17f19dd3cb4,64,65
SHIRLEY BASSEY,5,2,090VebphoycdEyH165iMqc,https://i.scdn.co/image/16207ff82d69c6444ded603afe95cbef4b61efbd,200,267
SHOWADDYWADDY,3,1,3zIIUxcnIoUMouVQdphkeC,https://i.scdn.co/image/fcd2c397be05252aed87640fcd308d2822f9f783,64,64
SIA,1,1,5WUlDfRSoLAfcVSX1WnrxN,https://i.scdn.co/image/e69e2c19834b560261092ae6cae67f2b86bb6e17,200,200
SIAN EVANS,1,1,2DTw633fgdoxrqv7uPdcCw,https://i.scdn.co/image/43bf0cabdcaa0dcbd9ca1267d6065dda63901e93,200,148
SIGALA,1,1,1IueXOQyABrMOprrzwQJWN,https://i.scdn.co/image/6932f845554db5f1ca32af0fcd00e490cb7f1818,160,160
SIGMA,2,2,01pKrlgPJhm5dB4lneYAqS,https://i.scdn.co/image/19b1c3682ec3f53af729603dea4fef735bb53968,160,160
SIMON & GARFUNKEL,3,1,70cRZdQywnSFp9pnc2WTCE,https://i.scdn.co/image/852145f3972cb8b6c431ca7b1c9d5bc839a8a06a,200,248
SIMON PARK ORCHESTRA,4,1,,,,
SIMPLE MINDS,2,1,6hN9F0iuULZYWXppob22Aj,https://i.scdn.co/image/ddddcea96b0fe5f4709958bb53c160d729a2d72f,160,160
SIMPLY RED,4,1,1fa0cOhromAZdq2xRA4vv8,https://i.scdn.co/image/34946114b4d2ab96abd8fe3e71ab6d4454a64d3b,64,83
SIMPSONS,3,1,7r0Otd9dEStSVIxJ02ml5a,https://i.scdn.co/image/ff12cbdfcfcbe0655ef700548cc6e1467690cb06,200,129
SINEAD O'CONNOR,4,1,4sD9znwiVFx9cgRPZ42aQ1,https://i.scdn.co/image/95ca3f18fd46e001c2fce1582e2d43078852c09c,200,113
SISTER SLEDGE,4,1,6gkWznnJkdkwRPVcmnrays,https://i.scdn.co/image/5b55e1a0d7042831a736bdb644a45059e1ff9cbc,64,52
SLADE,20,6,10n5lhNDoSMUHWLlnST1yw,https://i.scdn.co/image/3a84d907ab12c36aec625512332668fee2f27643,200,246
SLIK,1,1,4BIt12Sb6cfNxalNdEtbR5,https://i.scdn.co/image/cc29464a8f4b08624e17593125cd714a0c4be0c9,160,160
SLIM WHITMAN,11,1,5bO7gAKKIwHwhxdsCR1UN0,https://i.scdn.co/image/a8c84130f11400003465ae2178662e673313b002,200,208
SMALL FACES,1,1,1YqGsKpdixxSVgpfaL2AEQ,https://i.scdn.co/image/fae50e374de213c432f5e06947568af0fffe6262,200,204
SMOKEY ROBINSON,3,2,6TKOZZDd5uV5KnyC5G4MUt,https://i.scdn.co/image/176ab9f17830fa2b90e531feceac0eedf59139b8,200,254
SNAP,8,2,2FrKQPjJe4pVMZOgm0ESOx,https://i.scdn.co/image/2e5cf4de1c0b0c35ea7dc06fd1b5286322acb1c0,200,200
SNOOP DOGG,2,1,7hJcb9fa4alzcOq3EaNPoG,https://i.scdn.co/image/ed65357f3461e6d3a9283436c5e6992085c6ee94,64,66
SO SOLID CREW,1,1,5Wri8vAevy1yYWqN8oGGpH,https://i.scdn.co/image/570d2da5f41e8f3767f16e32db03155ae4d492be,64,64
SOFT CELL,2,1,6aq8T2RcspxVOGgMrTzjWc,https://i.scdn.co/image/a1526927e9aafebae70f27614f33cbd61f6f1a0c,200,199
SONIA,2,1,29mFfyTK9p5UIV5OW6owEj,https://i.scdn.co/image/3bafb63f3327324dce405e46dc3d570b4c770f36,160,160
SONIQUE,3,1,5xtqw2B8z8JGfDYi2eAZHI,https://i.scdn.co/image/0f50efed17bde9ff6556a82c7423c07f8933ccaf,200,200
SONNY,2,1,39B7ChWwrWDs7zXlsu3MoP,https://i.scdn.co/image/193d933561107220ef9f8b75f113e69037c9cb89,160,160
SOUL II SOUL,4,1,2sIx6SmAMw9IBySG3Uj0jf,https://i.scdn.co/image/1a02cb283c248b8ee8552b9d51e56c282f346525,200,200
SPACEDUST,1,1,72d5mipc0uULCP2SpcxFxy,https://i.scdn.co/image/625e983839377b7ba541f94d2116783e475e6064,64,57
SPANDAU BALLET,4,1,2urZrEdsq72kx0UzfYN8Yv,https://i.scdn.co/image/7f2a1d1c833659ba27b417853cf924e8c161201c,200,301
SPECIALS,3,1,6xnvNmSzmeOE1bLKnYXKW3,https://i.scdn.co/image/c6ab8007e69b13311cc712aae8d91e73826853b7,200,216
SPENCER DAVIS GROUP,3,2,3i9hP422d2KMjaupTzBNVS,https://i.scdn.co/image/4246ed44ca66fc882d5d845f5c6e7cbede706ebd,200,148
SPICE GIRLS,22,9,0uq5PttqEjj3IH1bzwcrXF,https://i.scdn.co/image/a57b864928d69344a06eb36430acfd3d6fd807f3,200,144
SPILLER,1,1,4bmymFwDu9zLCiTRUmrewb,https://i.scdn.co/image/b3f2168eded59e3890403510f315d9c5117b1c8c,200,200
SPINNERS,2,1,5fbhwqYYh4YwUoEs582mq5,https://i.scdn.co/image/9b72fb389db39a942f59bb01bb92ef5a429b8b34,64,64
SPITTING IMAGE,3,1,74qsDtU0XoC0w6wwt9Jzp5,https://i.scdn.co/image/c1eb5100166e8fc1bb24a37522be3f6ac49cc622,64,64
ST WINIFRED'S SCHOOL CHOIR,2,1,4meYs9BvLO151ul9NRD9Kn,https://i.scdn.co/image/085ece9b45d23b0f299f1068d8e3f52184228c68,64,64
STARGAZERS,10,3,4DBhY1R41ChQ0uV8RDbRKw,https://i.scdn.co/image/a9166e200b9a151168e35bfb1012cb33d0259a41,160,160
STARSHIP,4,1,0kObWap02DEg9EAJ3PBxzf,https://i.scdn.co/image/709aea6d9dd133528d44f0bcd262451f1cf3c1f5,200,131
STATUS QUO,1,1,4gIdjgLlvgEOz7MexDZzpM,https://i.scdn.co/image/770df3024651384e73c66909060b097e345f23bd,200,197
STEPS,2,2,17UkABEasVRlCcIFZ3wHb7,https://i.scdn.co/image/3f81ce6a7c218352ec8cc97fc417514fde10fac9,160,160
STEREOPHONICS,1,1,21UJ7PRWb3Etgsu99f8yo8,https://i.scdn.co/image/4618bb9909e422ee240966a4e4c446ca79684e60,160,160
STEVE 'SILK' HURLEY,2,1,2TzZ6XTFG1p1PAfhl0crDP,https://i.scdn.co/image/c0b79b69782afd35e7ae249df0bae7e01ee8831a,64,64
STEVE BROOKSTEIN,1,1,7nDqV1hhBJJpxATAqBNVg9,https://i.scdn.co/image/eea37e82442c6e0338508f3bfefe12280f64f956,64,64
STEVE HARLEY,2,1,3dS8rLINyM7EYuMXryXJym,https://i.scdn.co/image/0a8995d0b5c21337a2f8e88fe6f7d97fb3b34df4,200,226
STEVE MILLER BAND,2,1,6QtGlUje9TIkLrgPZrESuk,https://i.scdn.co/image/300c49d6b7bcfe6e66ca7fbf834bada0b9a0af60,199,133
STEVIE WONDER,9,2,7guDJrEfX3qb6FEbdPA5qi,https://i.scdn.co/image/3b24b51bf11404089c4d66acd0c612539c77e7e7,200,202
STILTSKIN,1,1,7EnT6Y8S0U1bvHFQEt0Ccq,https://i.scdn.co/image/492267f3b5585569f83fbe3a3fb35f7d73ddc647,200,131
STORM QUEEN,1,1,0DgsuiMZylmPOYkrVOqNYQ,https://i.scdn.co/image/cf6488db18b7a63e54cb56961812e69bb5374a30,64,64
STREETS,1,1,4GvOygVQquMaPm8oAc0vXi,https://i.scdn.co/image/3c31bbba5814cd08c2dead9f274163f6b8e4853c,160,160
STYLISTICS,3,1,2O0Hw1WSMbskB5tD9aWah3,https://i.scdn.co/image/ee87f97926f185bf3924129752f3b486051f65e0,200,200
SUGABABES,11,6,7rZNSLWMjTbwdLNskFbzFf,https://i.scdn.co/image/bc3a1aa962255673bb14ae6b73b14eb4d3eda665,200,244
SUPREMES,2,1,57bUPid8xztkieZfS7OlEV,https://i.scdn.co/image/c5e572a61066a83d405ea7c1131ecf7a1b7d9193,200,297
SURVIVOR,4,1,26bcq2nyj5GB7uRr558iQg,https://i.scdn.co/image/2393174b97a4be84df9aeb3d8b9e0cffdb3af0a7,200,130
SUZI QUATRO,3,2,15jHZ1EZwmm2QDjKctvqJQ,https://i.scdn.co/image/722fc4d94c455f3714f8fcb1f44476a89adb8805,200,140
SWEDISH HOUSE MAFIA,1,1,1h6Cn3P4NGzXbaXidqURXs,https://i.scdn.co/image/3ebb35cc5bcbc5a6d5c1bb78a1a4734ea2e17390,200,113
SWEET,5,1,3JaAGmSTpJK35DqWrDUzBz,https://i.scdn.co/image/cc2c2d24886782cdee9679f852ffb273a0a4e52c,200,146
SWEET SENSATION,1,1,0DSE3n3008wiKzfd8vNhWy,https://i.scdn.co/image/9232f6f36177fe979fa9f9c0bc2dc304c5cf12c4,200,200
T REX,16,4,3dBVyJ7JuOMt4GE9607Qin,https://i.scdn.co/image/26bc832729ae3f1a03b8af60809915c97226bcba,200,199
t.A.T.u.,4,1,2Q3eZMfDQgT8MhPowKFXYO,https://i.scdn.co/image/8b8e9faf5b05f434f9448cd1ba7e2398ac91417e,200,300
T'PAU,5,1,47qTcvYlqJGAEsCI7BcENC,https://i.scdn.co/image/5a43a98ca20cf3c6e469d1df13c42c47b36b2c73,200,200
TAB HUNTER,7,1,0pVnnK639XgJiMuv10JLRe,https://i.scdn.co/image/2d861d718c06a3a7ec80f36001771870dd9d3efa,64,64
TAIO CRUZ,4,2,6MF9fzBmfXghAz953czmBC,https://i.scdn.co/image/f32759120c9bdcecd757c96be04e5e8a3f8f8b8b,160,160
TAKE THAT,29,12,1XgFuvRd7r5g0h844A5ZUQ,https://i.scdn.co/image/6ef99c69db64c13813d3a84b594f366197c10460,160,160
TAMMY WYNETTE,3,1,1LFKKuzn302wp15dYH28id,https://i.scdn.co/image/14847d1a6aa1f15df6ee53860f3f5939aa5e3f38,64,95
TAMPERER,1,1,1hK5unnJvXQcBMO25YxOFZ,https://i.scdn.co/image/d08dc2a7504d4b75ffb8742452c4b2f29cd27c81,64,64
TAMS,3,1,4FSD5qtm70EBsOiLMN2eEe,https://i.scdn.co/image/54c79c7bdfac4de54bd3fd22d21ab66b73579280,64,64
TASMIN ARCHER,2,1,6EgtYGZoF5jLydCpz43xu1,https://i.scdn.co/image/71e4b26059528fc21671fce66c03823da3af993f,200,283
TEENAGERS,3,1,40Zt6u0Ig5vXtrq0htgqvt,https://i.scdn.co/image/a0039eebbdbe0885ff86c8b0b1b0fcdc488d6e0e,64,64
TELETUBBIES,2,1,0zxsBFc4ebhAgAOIPIbSp0,https://i.scdn.co/image/318a49248edd7b6f9d8a815b2e7504ddaed77b04,64,64
TELLY SAVALAS,2,1,1MtmtQbk7jz7LLOFU3utKf,https://i.scdn.co/image/9cb2f16aab0732401434d164d2882301995a06e5,64,64
TEMPERANCE SEVEN,1,1,31LNNVD7yf1QpVEUPfD1UG,https://i.scdn.co/image/61e9bbce3517d6b10aea3e73bca1716d7858ef3a,64,64
TENNESSEE ERNIE FORD,9,2,7u6FSuqT3SWE2kO8rNVjfp,https://i.scdn.co/image/1269fd816d098da8139b7867910fdf1c4f945ecb,200,213
TERRY JACKS,4,1,09dDdtfi4mWLdC2BHOrIrl,https://i.scdn.co/image/41dd4aee9559125d01d74cd377ca0dfa671d0a11,64,64
THE ACES,1,1,5l6EjGbVOK3ciVYP20II6p,https://i.scdn.co/image/a72f940108ae4b40f31dd7fed54c7cdea472a490,64,64
THE CHAINSMOKERS,4,1,69GGBxA162lTqCwzJG5jLp,https://i.scdn.co/image/fb38e78f1b515728719181ccf8dd7f5dd556122d,160,160
THE FIRM,2,1,0CdjGDoP2UyhV0pXKeSaPU,https://i.scdn.co/image/9975e43d2646b7f3f29f22a683915f374d280247,64,64
THE KUMARS,2,1,,,,
THE LEWISHAM & GREENWICH NHS CHOIR,1,1,0rX88hXU35rnSH7ZBbZTv4,https://i.scdn.co/image/a2c4e3e04cbb4922493675af281a9b17736369e2,200,200
THE MELLOMEN,3,1,548L4DXlt7N14Mhbfdmdqq,https://i.scdn.co/image/695cbcd5c53279901bdbf6819f26d2a780395abe,64,64
THE MIRACLES,1,1,6TKOZZDd5uV5KnyC5G4MUt,https://i.scdn.co/image/176ab9f17830fa2b90e531feceac0eedf59139b8,200,254
THE PIPES & DRUMS & MILITARY BAND OF THE ROYAL SCOTS DRAGOON GUARDS,5,1,0ixoQEGQlpDWv7I8oRDd0E,https://i.scdn.co/image/8ece4c040b1d01027fb79012f01246a76048a6e9,64,64
THE PLASTIC POPULATION,5,1,2Pdr26Wbz9uiF3K4nLYj2r,,,
THE PROCLAIMERS,3,1,1A92IAcd7A6npCA33oGM5i,https://i.scdn.co/image/d5a65e51bc93d8e313d193312d3e66f1b69621e7,200,162
THE SHADOWS,28,7,03hfAxVdAWj7kxDnSG0fLD,https://i.scdn.co/image/d58d7eb62eb09fc2411611695d0fa013c8ac5395,199,144
THE SHONDELLS,3,1,01hRNr3yF5bYnPq4wZ88iI,https://i.scdn.co/image/4a3fb22ae1783215441f10f4f9be534e906e04ba,200,141
THE SPECIAL AKA,2,1,6xnvNmSzmeOE1bLKnYXKW3,https://i.scdn.co/image/c6ab8007e69b13311cc712aae8d91e73826853b7,200,216
THE WONDER STUFF,2,1,0Uo1d5A6BR1I155GlD9WYo,https://i.scdn.co/image/de3bdcfc949319cd22fb6dfebe933a8009506973,200,130
THREE DEGREES,2,1,2zpFG5cvw00QmrYTUsjApa,https://i.scdn.co/image/d635d6e48ab9cd111ba14da49d94b6b3351740f6,200,200
THUNDERCLAP NEWMAN,3,1,1USHlPahTZrCeJXS2v5pkF,https://i.scdn.co/image/52ae95628c4e756e2e7ce8b8427317dffb98fbc2,64,63
TIFFANY,3,1,4C3uGP8vRDzxrhJxZiOjTe,https://i.scdn.co/image/7359eb63ac03b91f04ce717e4298d123cfe11520,200,300
TIGHT FIT,3,1,6NaacjWVEwO2la6AnxH0ZK,https://i.scdn.co/image/d7aaf94e5eee5df6893e74fe685ea9db16c56afd,64,64
TIM MCGRAW,1,1,6roFdX1y5BYSbp60OTJWMd,https://i.scdn.co/image/213ba2a38f7f3c6638a469d3733e82fe1710e651,160,160
TIMBALAND,3,2,5Y5TRrQiqgUO4S36tzjIRZ,https://i.scdn.co/image/403883343e55df40147b4f6bd3f7c8a2e395a7d6,160,160
TIMELORDS,1,1,2pai7zOyyIFqXhcb1Vrvbz,https://i.scdn.co/image/710bea15bc4a638ecafa6eace2ed3a7605dc3c3a,64,64
TINA CHARLES,3,1,7Jbs4wPCLaKXPxrTxZ2zaa,https://i.scdn.co/image/ab1ae41c1d49f24e12ba8935ef68ecf2d6a716fb,64,64
TINCHY STRYDER,4,2,7h2Y48bG543JDzEed383cx,https://i.scdn.co/image/a6ba47777176a894ef077c6fb74d91201eeb7d27,160,160
TING TINGS,1,1,2wvUfjKGoXvcnDHq7GgMOa,https://i.scdn.co/image/4095be17c34995e59bb27b2f4ec002923f70baae,199,133
TINIE TEMPAH,9,7,0Tob4H0FLtEONHU1MjpUEp,https://i.scdn.co/image/f06c905e03339b97dc47d2a440ea9982eb918c53,160,160
TOM JONES,8,2,1T0wRBO0CK0vK8ouUMqEl5,https://i.scdn.co/image/658aec5df2bb4908da939d13a231a00f9d27e9ee,64,96
TOMCRAFT,1,1,2E4lzxgBnCEqLawsXeRKWp,https://i.scdn.co/image/4436e65489f5d64111d839807897e34815c4127b,160,160
TOMMY EDWARDS,3,1,1ObAu0tz0NlOI6FNHTXchD,https://i.scdn.co/image/1462d81897a7417507da3ceb98ab592dea6e003e,200,247
TOMMY JAMES,3,1,01hRNr3yF5bYnPq4wZ88iI,https://i.scdn.co/image/4a3fb22ae1783215441f10f4f9be534e906e04ba,200,141
TOMMY ROE,1,1,7t4XHvWfj0XtEB8SNFeALw,https://i.scdn.co/image/9d355417e9e8d49ceb41e679fdaaeb82786614a7,64,64
TOMMY STEELE & THE STEELMEN,1,1,7zVp8BPlV6Ic6lgsAym1zL,https://i.scdn.co/image/01ebf6d9d99c39393e567afc367211f62ddcc348,64,64
TONY BENNETT,2,1,2lolQgalUvZDfp5vvVtTYV,https://i.scdn.co/image/0ca7bbed1618a8bdebe37f005d3d2e31263492fd,160,160
TONY CHRISTIE,7,1,7KK6M2jPylHa6gLbMBI6V0,https://i.scdn.co/image/c0b920cd41c4cb3b19b9bef4c668d053a272c509,200,202
TONY DI BART,1,1,2WklMcGMExdAYum40HxU5U,https://i.scdn.co/image/44e27dd615950df74a505d2b3e5ebb7f19c7062d,64,64
TONY MEEHAN,3,1,4ckk2xESTjd0CZhAyhlRaS,https://i.scdn.co/image/6d9f6a8f26c29f7d7052571aabd17ad7cb31f70b,64,64
TONY ORLANDO,4,1,6PNZ6ZfwWLiUA2BrranFl3,https://i.scdn.co/image/576236d9b8cd67b0ac7c547aae19587e20a4c86a,200,280
TORI AMOS,1,1,1KsASRNugxU85T0u6zSg32,https://i.scdn.co/image/b6e2d11c1d7fbd203c1266f12995a2ff415508b2,160,160
TORNADOS,5,1,3SblTU11ZKURsHhWGwPpt9,https://i.scdn.co/image/238dd598054b9f685c53cb88684821cdbdbced4d,64,64
TREMELOES,6,2,2VL8sLEJ6lHEwocjc1pN9w,https://i.scdn.co/image/5ac24ff7154d3b9b973b488bba7ad515364dd059,64,64
TROGGS,2,1,57xdnSVt4ahJCIXYLieQ25,https://i.scdn.co/image/1c23df6a7bcfee0b3448934a2acb765f1d2141cb,200,200
TUBEWAY ARMY,4,1,6SXZyMIzYNNfZ3NFQc3vtv,https://i.scdn.co/image/fdbd465ed2fe86bc9c1a5e98b058ef5993fbbfd8,64,64
TULISA,1,1,2T2FygBhNFzuzjLefPpsdv,https://i.scdn.co/image/df634ff017968ef7d8d7cebde5ed9443ad6f970a,64,45
TYMES,1,1,0a1BmEq1mZ5ufKMC2fsziR,https://i.scdn.co/image/dfd7aaca123d49d6dd9ea994107f56ab5cc54c8d,64,61
TYPICALLY TROPICAL,1,1,7xwdViUZNBHiyz8YTfn0JH,,,
U2,8,7,51Blml2LZPmy7TTiAg47vQ,https://i.scdn.co/image/7293d6752ae8a64e34adee5086858e408185b534,160,160
UB40,6,3,69MEO1AADKg1IZrq2XLzo5,https://i.scdn.co/image/2b7f58a065621a92c050309b73e22639ec31804e,200,159
UNION GAP,4,1,4asCC4oxQcDzFXhCth2SgQ,https://i.scdn.co/image/ceee410f2792c98422944bcb68e59c11d7088d9d,200,157
UNIT FOUR PLUS TWO,1,1,3bCvxrKMwOERTpNxO2jm9h,https://i.scdn.co/image/08ed786b98297a2c8104be6d2bbcc57a49ba158c,64,64
USA FOR AFRICA,2,1,7sF6m3PpW6G6m6J2gzzmzM,https://i.scdn.co/image/4ff2a1ac91acdef17d1736f6f31a9ddaa4ebd63d,64,64
USHER,6,4,23zg3TcAtWQy7J6upgbUnj,https://i.scdn.co/image/a157d6076d3d69c4a9c9e95266c79a7bed9976df,200,200
VANILLA ICE,4,1,7GXXMm3DB1VswVcuGyInUd,https://i.scdn.co/image/90fc3e9d45739be4d4a68e87cee0a86161b08827,200,306
VARIOUS ARTISTS,3,1,083yd1d014E4Tjrzh8iLZ9,,,
VENGABOYS,2,2,0cwmNvclzPd8mQnoHuIksj,https://i.scdn.co/image/dfc9358eeace0af45e8a766d32ffaccec3660b44,160,160
VERA LYNN,2,1,2rJkmlVHePMo2gk0InTZRS,https://i.scdn.co/image/fe63b17fb371bb4bd04f12243a6c9b0c58fc276e,160,160
VERVE,1,1,2cGwlqi3k18jFpUyTrsR84,https://i.scdn.co/image/b31940729e84c83933af866748717a8f24d7deb3,64,43
VIC DAMONE,2,1,4seoDLqmOLUf59y72WJP7g,https://i.scdn.co/image/0d8f89967eb70447da4b181ce54408a20aa0b41f,200,221
VIC REEVES,2,1,2NiLDA26xrtl8uIjQV5YVG,https://i.scdn.co/image/0e3265bde4cd4b6c91d684ba60093ac2333ce65e,64,63
VILLAGE PEOPLE,3,1,0dCKce6tJJdHvlWnDMwzPW,https://i.scdn.co/image/433ebee335f87b30dc658cb5aaa77d4133c53a4f,200,133
WALKER BROTHERS,5,2,49WlsIvcUYj7Awo93hDKgf,https://i.scdn.co/image/a6cd636418b1a42b456a7bb330bf6d00d72a1155,64,93
WAMDUE PROJECT,1,1,2U33UlGhnPqg3B5xJTn3zm,https://i.scdn.co/image/c49d71b5bc193be96ad548a8d2adfbf5708baf81,200,200
WANTED,3,2,2NhdGz9EDv2FeUw6udu2g1,https://i.scdn.co/image/76c4672f95271e2ca7212a749be5095ffefc4dbb,200,150
WANZ,1,1,56xTxG4nQMAs1GW9kvn0uA,,,
WENDY RICHARD,2,1,3ksiBsxLDmKua49I6Cg8Up,https://i.scdn.co/image/caa4d0dc427d23e722b07b330c2e0363d0063725,64,64
